ID	GeneName	Transcript#	Strand	Chromosome	Start	End	ExonLength	Source	IsConfounded	EntrezID	GeneType
100504464	E230016K23Rik	2	+	11	83582061	83623693	2221	mm10_refGene	True	100504464	ncRNA
100504467	Gm16596	3	-	12	108536402	108555618	1549	mm10_refGene	True	100504467	ncRNA
100504474	Smlr1	1	-	10	25527943	25536272	674	mm10_refGene	False	100504474	protein-coding
100504477	Gm16677	1	-	14	69329707	69337137	521	mm10_refGene	False	100504477	ncRNA
100504486	Gdap10	1	+	12	32824116	32826908	2793	mm10_refGene	True	100504486	ncRNA
100504491	Dcdc2b	1	-	4	129608331	129614257	864	mm10_refGene	False	100504491	protein-coding
100504501	Gm20257	1	+	1	58652641	58655831	936	mm10_refGene	False	100504501	pseudo
100504518	3425401B19Rik	1	-	14	32659119	32685272	5547	mm10_refGene	False	100504518	protein-coding
100504525	Gm20268	1	+	1	101155768	101175202	886	mm10_refGene	False	100504525	ncRNA
100504549	AI463170	1	-	12	76546972	76547925	540	mm10_refGene	True	100504549	ncRNA
100504561	9230112J17Rik	2	-	9	60523967	60545882	2448	mm10_refGene	False	100504561	ncRNA
100504586	Gm20300	1	-	10	30603195	30606634	3440	mm10_refGene	False	100504586	ncRNA
100504591	Gm15987	1	-	6	128952353	128975029	1082	mm10_refGene	True	100504591	ncRNA
100504594	A630012P03Rik	1	+	X	52575843	52619047	1972	mm10_refGene	True	100504594	ncRNA
100504601	Gm16702	1	-	17	8379045	8389468	2384	mm10_refGene	True	100504601	ncRNA
100504608	Mettl21b	1	-	10	127032905	127041394	699	mm10_refGene	False	100504608	protein-coding
100504616	Gm15910	1	+	10	120857629	120863328	2973	mm10_refGene	True	100504616	ncRNA
100504628	Gm20319	1	-	16	26714682	26755502	546	mm10_refGene	True	100504628	ncRNA
100504637	Gm20324	1	+	15	82899080	82905816	1116	mm10_refGene	True	100504637	ncRNA
100504641	1700101I11Rik	1	-	6	129532184	129533284	806	mm10_refGene	True	100504641	ncRNA
100504661	Gm20337	1	-	12	80942652	80945399	1142	mm10_refGene	False	100504661	ncRNA
100504663	Atg14	1	-	14	47540893	47568434	3451	mm10_refGene	False	100504663	protein-coding
100504687	2810029C07Rik	1	-	12	111572317	111574402	1954	mm10_refGene	False	100504687	ncRNA
100504689	Plscr5	1	+	9	92192936	92209698	1117	mm10_refGene	False	100504689	protein-coding
100504692	Gm20356	1	-	3	74009219	74017277	2475	mm10_refGene	False	100504692	ncRNA
100504701	Gm20362	2	+	6	79032042	79035869	2088	mm10_refGene	False	100504701	ncRNA
100504703	LOC100504703	1	+	10	127070481	127071101	329	mm10_refGene	False	100504703	ncRNA
100504710	Gm11128	1	-	6	85808051	85809877	1373	mm10_refGene	False	100504710	protein-coding
100504714	Gm16793	1	-	8	35582503	35589020	1728	mm10_refGene	True	100504714	ncRNA
100504715	Tmppe	1	+	9	114401095	114411201	6856	mm10_refGene	True	100504715	protein-coding
100504717	Gm12709	1	-	4	102967266	102989755	1912	mm10_refGene	True	100504717	ncRNA
100504720	2310002F09Rik	1	-	7	43745466	43755936	2554	mm10_refGene	False	100504720	ncRNA
100504728	Gm13985	1	-	2	117804649	117812802	2639	mm10_refGene	False	100504728	ncRNA
100504733	A730018C14Rik	1	-	12	112411023	112423198	1752	mm10_refGene	False	100504733	ncRNA
100505025	LOC100505025	1	+	7	73310380	73315193	1818	mm10_refGene	True	100505025	ncRNA
100505096	Gm21002	1	+	8	21391811	21392792	427	mm10_refGene	False	100505096	protein-coding
100505386	Gm21949	1	+	3	67892220	68626482	2397	mm10_refGene	True	100505386	protein-coding
100515	Zfp518b	2	-	5	38668484	38684826	6882	mm10_refGene	False	100515	protein-coding
100526460	Mir1264	1	+	X	147010601	147010686	86	mm10_refGene	True	100526460	ncRNA
100526461	Mir1249	1	-	15	84951526	84951623	98	mm10_refGene	True	100526461	ncRNA
100526462	Mir1298	1	+	X	147064905	147065002	98	mm10_refGene	True	100526462	ncRNA
100526463	Mir3058	1	-	10	95559231	95559321	91	mm10_refGene	True	100526463	ncRNA
100526464	Mir3106	1	-	8	16168757	16168838	82	mm10_refGene	True	100526464	ncRNA
100526465	Mir3057	1	+	10	81271597	81271687	91	mm10_refGene	True	100526465	ncRNA
100526466	Mir3060	1	+	11	4139364	4139446	83	mm10_refGene	True	100526466	ncRNA
100526467	Mir3061	1	+	11	52126746	52126836	91	mm10_refGene	False	100526467	ncRNA
100526468	Mir3063	1	-	11	95963292	95963383	92	mm10_refGene	True	100526468	ncRNA
100526469	Mir3064	1	-	11	106782693	106782759	67	mm10_refGene	True	100526469	ncRNA
100526470	Mir3066	1	+	12	17355392	17355474	83	mm10_refGene	True	100526470	ncRNA
100526471	Mir3069	1	-	12	105031077	105031141	65	mm10_refGene	True	100526471	ncRNA
100526472	Mir3070a	1	+	12	109587943	109588031	89	mm10_refGene	False	100526472	ncRNA
100526473	Mir3071	1	-	12	109595318	109595397	80	mm10_refGene	True	100526473	ncRNA
100526474	Mir3074-1	1	-	13	63301199	63301283	85	mm10_refGene	True	100526474	ncRNA
100526475	Mir3076	1	+	14	30572149	30572208	60	mm10_refGene	True	100526475	ncRNA
100526476	Mir3077	1	+	14	57798424	57798487	64	mm10_refGene	True	100526476	ncRNA
100526477	Mir3080	1	-	15	82959218	82959296	79	mm10_refGene	False	100526477	ncRNA
100526478	Mir3081	1	-	16	44558046	44558129	84	mm10_refGene	True	100526478	ncRNA
100526479	Mir3082	1	-	17	25831365	25831428	64	mm10_refGene	True	100526479	ncRNA
100526480	Mir3086	1	-	19	58911673	58911759	87	mm10_refGene	False	100526480	ncRNA
100526481	Mir466m	1	+	2	10466663	10466746	84	mm10_refGene	True	100526481	ncRNA
100526482	Mir466o	1	+	12	70308505	70669399	59	mm10_refGene	True	100526482	ncRNA
100526483	Mir669a-5	1	+	17	51277988	51613053	60	mm10_refGene	True	100526483	ncRNA
100526485	Mir669a-6	1	+	17	51277988	51613053	60	mm10_refGene	True	100526485	ncRNA
100526486	Mir466b-4	1	+	2	10474215	10474304	90	mm10_refGene	True	100526486	ncRNA
100526488	Mir466b-5	1	+	2	10474217	10474304	88	mm10_refGene	True	100526488	ncRNA
100526489	Mir669a-8	1	+	17	51277988	51613053	60	mm10_refGene	True	100526489	ncRNA
100526490	Mir466b-6	1	+	2	10474215	10474304	90	mm10_refGene	True	100526490	ncRNA
100526491	Mir669a-9	1	+	17	51277988	51613053	60	mm10_refGene	True	100526491	ncRNA
100526492	Mir466b-7	1	+	2	10474217	10474304	88	mm10_refGene	True	100526492	ncRNA
100526494	Mir669a-10	1	+	17	51277988	51613053	60	mm10_refGene	True	100526494	ncRNA
100526495	Mir669a-11	1	+	17	51277988	51613053	60	mm10_refGene	True	100526495	ncRNA
100526496	Mir669a-12	1	+	17	51277988	51613053	60	mm10_refGene	True	100526496	ncRNA
100526497	Mir466p	1	-	18	65195453	65619615	87	mm10_refGene	True	100526497	ncRNA
100526498	Mir3088	1	+	2	28733278	28733351	74	mm10_refGene	True	100526498	ncRNA
100526499	Mir3089	1	+	2	30721210	30721293	84	mm10_refGene	False	100526499	ncRNA
100526500	Mir3090	1	+	2	133564708	133564794	87	mm10_refGene	False	100526500	ncRNA
100526501	Mir3094	1	+	4	40993695	40993758	64	mm10_refGene	True	100526501	ncRNA
100526502	Mir3095	1	-	4	58441012	58441098	87	mm10_refGene	True	100526502	ncRNA
100526504	Mir3100	1	+	7	19086828	19086892	65	mm10_refGene	True	100526504	ncRNA
100526505	Mir3101	1	-	7	27176006	27176093	88	mm10_refGene	True	100526505	ncRNA
100526506	Mir344c	1	-	7	61837311	61837402	92	mm10_refGene	True	100526506	ncRNA
100526507	Mir344g	1	-	7	61982289	61982359	71	mm10_refGene	True	100526507	ncRNA
100526508	Mir3102	1	-	7	100882306	100882409	104	mm10_refGene	True	100526508	ncRNA
100526509	Mir3104	1	+	7	141992179	141992241	63	mm10_refGene	True	100526509	ncRNA
100526510	Mir3107	1	-	8	23142573	23142662	90	mm10_refGene	True	100526510	ncRNA
100526511	Mir3108	1	+	8	108936860	108936938	79	mm10_refGene	True	100526511	ncRNA
100526512	Mir3110	1	+	X	38210441	38210520	80	mm10_refGene	True	100526512	ncRNA
100526513	Mir374c	1	+	X	103573085	103573133	49	mm10_refGene	True	100526513	ncRNA
100526514	Mir3112	1	+	X	134075316	134075397	82	mm10_refGene	True	100526514	ncRNA
100526515	Mir1247	1	-	12	110278048	110278129	82	mm10_refGene	True	100526515	ncRNA
100526516	Mir3059	1	+	10	101772692	101772772	81	mm10_refGene	True	100526516	ncRNA
100526517	Mir1251	1	-	10	92137140	92137223	84	mm10_refGene	True	100526517	ncRNA
100526518	Mir3065	1	+	11	120014767	120014853	87	mm10_refGene	True	100526518	ncRNA
100526519	Mir3070b	1	+	12	109588592	109588680	89	mm10_refGene	False	100526519	ncRNA
100526520	Mir3078	1	+	14	64591185	64591271	87	mm10_refGene	True	100526520	ncRNA
100526521	Mir3084-1	1	-	19	24942236	24942303	68	mm10_refGene	True	100526521	ncRNA
100526524	Mir466n	1	-	11	114344526	114749749	80	mm10_refGene	True	100526524	ncRNA
100526525	Mir3092	1	-	3	27584900	27584995	96	mm10_refGene	True	100526525	ncRNA
100526526	Mir3098	1	-	2	131142469	131604824	54	mm10_refGene	True	100526526	ncRNA
100526527	Mir344f	1	-	7	62046181	62046248	68	mm10_refGene	False	100526527	ncRNA
100526528	Mir3074-2	1	-	8	84208825	84208907	83	mm10_refGene	True	100526528	ncRNA
100526529	Mir1912	1	+	X	147009441	147009527	87	mm10_refGene	True	100526529	ncRNA
100526530	Mir1843a	1	-	12	80391613	80391677	65	mm10_refGene	True	100526530	ncRNA
100526531	Mir344d-2	1	-	7	61685272	61685351	80	mm10_refGene	False	100526531	ncRNA
100526532	Mir3067	1	+	12	81166151	81166234	84	mm10_refGene	True	100526532	ncRNA
100526533	Mir3075	1	+	14	25534439	25534523	85	mm10_refGene	True	100526533	ncRNA
100526534	Mir3083	1	-	17	26948056	26948119	64	mm10_refGene	True	100526534	ncRNA
100526535	Mir669a-4	1	+	17	51277988	51613053	60	mm10_refGene	True	100526535	ncRNA
100526536	Mir669a-7	1	+	17	51277988	51613053	60	mm10_refGene	True	100526536	ncRNA
100526538	Mir669p-2	1	+	17	51277988	51613053	62	mm10_refGene	True	100526538	ncRNA
100526539	Mir467a-10	2	+	2	10483678	10491130	166	mm10_refGene	True	100526539	ncRNA
100526540	Mir3093	1	+	3	88215171	88215257	87	mm10_refGene	False	100526540	ncRNA
100526541	Mir344e	1	-	7	61735537	61735602	66	mm10_refGene	True	100526541	ncRNA
100526542	Mir3113	1	+	X	151859562	151859637	76	mm10_refGene	True	100526542	ncRNA
100526543	Mir344d-3	1	-	7	61726249	61726328	80	mm10_refGene	True	100526543	ncRNA
100526544	Mir344d-1	1	-	7	61683124	61683192	69	mm10_refGene	False	100526544	ncRNA
100526545	Mir3062	1	-	11	68990574	68990678	105	mm10_refGene	True	100526545	ncRNA
100526546	Mir3068	1	-	12	87437679	87437757	79	mm10_refGene	True	100526546	ncRNA
100526547	Mir3073a	1	+	12	112109238	112109322	85	mm10_refGene	True	100526547	ncRNA
100526548	Mir3079	1	+	11	5254598	5254622	25	mm10_refGene	True	100526548	ncRNA
100526549	Mir3085	1	-	19	42280082	42280170	89	mm10_refGene	False	100526549	ncRNA
100526550	Mir669d-2	1	+	2	10471644	10471729	86	mm10_refGene	True	100526550	ncRNA
100526552	Mir669p-1	1	+	17	51277988	51613053	62	mm10_refGene	True	100526552	ncRNA
100526553	Mir467a-7	8	+	2	10476342	10500904	663	mm10_refGene	True	100526553	ncRNA
100526554	Mir467a-9	8	+	2	10476342	10500904	663	mm10_refGene	True	100526554	ncRNA
100526555	Mir3087	1	+	2	25442779	25442834	56	mm10_refGene	True	100526555	ncRNA
100526556	Mir3091	1	+	2	180257536	180257611	76	mm10_refGene	True	100526556	ncRNA
100526557	Mir3097	1	+	5	35021049	35021115	67	mm10_refGene	True	100526557	ncRNA
100526558	Mir344b	1	-	7	61790519	61790581	63	mm10_refGene	True	100526558	ncRNA
100526559	Mir3103	1	-	7	128288369	128288435	67	mm10_refGene	True	100526559	ncRNA
100526560	Mir3109	1	+	9	69456944	69457031	88	mm10_refGene	True	100526560	ncRNA
100526561	Mir466b-8	2	+	2	10476628	10479171	172	mm10_refGene	True	100526561	ncRNA
100526562	Mir3105	1	+	7	144009254	144009338	85	mm10_refGene	True	100526562	ncRNA
100526796	Cahm	1	+	17	10319919	10321141	1223	mm10_refGene	False	100526796	ncRNA
100529074	Snora33	1	-	10	23785347	23785451	105	mm10_refGene	True	100529074	snoRNA
100529075	Snord100	1	-	10	23785754	23785821	68	mm10_refGene	True	100529075	snoRNA
100529076	Snord42a	1	-	11	78181302	78181346	45	mm10_refGene	True	100529076	snoRNA
100529077	Snord42b	1	-	11	78183059	78183113	55	mm10_refGene	True	100529077	snoRNA
100529079	5830418P13Rik	1	+	9	103423578	103461260	2178	mm10_refGene	True	100529079	ncRNA
100529082	Gm11127	1	-	17	36055816	36058371	1344	mm10_refGene	True	100529082	protein-coding
100532	Rell1	1	-	5	63908898	63968897	3240	mm10_refGene	False	100532	protein-coding
100532730	C230037L18Rik	1	+	15	89476252	89484850	872	mm10_refGene	True	100532730	ncRNA
100534273	Fer1l5	1	+	1	36372291	36422110	6318	mm10_refGene	False	100534273	protein-coding
100534633	Gm15008	1	+	X	36910834	36911985	460	mm10_refGene	True	100534633	ncRNA
100535	Oas1d	1	+	5	120914818	120921647	1734	mm10_refGene	False	100535	protein-coding
100554	AA792892	1	+	5	94377340	94384334	1212	mm10_refGene	False	100554	protein-coding
100559	Ugt2b38	1	-	5	87409940	87424203	1893	mm10_refGene	False	100559	protein-coding
100561	Slc15a4	1	-	5	127595666	127617392	2706	mm10_refGene	False	100561	protein-coding
100568458	Gm38431	1	-	9	21067514	21092008	2999	mm10_refGene	True	100568458	ncRNA
100568459	Bc1	1	-	10	79697305	80369637	146	mm10_refGene	True	100568459	ncRNA
100579137	Dmr	3	+	5	144357923	144361005	777	mm10_refGene	True	100579137	ncRNA
100579147	Gm10619	1	-	7	73808222	73816503	2696	mm10_refGene	False	100579147	ncRNA
100579151	Gm16833	1	+	9	9236288	9260885	674	mm10_refGene	True	100579151	ncRNA
100604	Lrrc8c	1	+	5	105519471	105608954	2829	mm10_refGene	False	100604	protein-coding
100608	Noc4l	1	-	5	110648419	110653382	2039	mm10_refGene	False	100608	protein-coding
100609	Nsun5	1	+	5	135369953	135376797	2242	mm10_refGene	True	100609	protein-coding
100616095	Snhg18	1	-	15	32240568	32244662	1483	mm10_refGene	True	100616095	ncRNA
100628567	Mir28c	1	-	8	96545954	96545973	20	mm10_refGene	False	100628567	ncRNA
100628568	Mir3963	1	+	2	135405830	135405850	21	mm10_refGene	True	100628568	ncRNA
100628570	Mir3965	1	-	7	99641530	99641549	20	mm10_refGene	False	100628570	ncRNA
100628571	Mir378b	1	+	11	88352773	88352864	92	mm10_refGene	True	100628571	ncRNA
100628572	Mir101c	1	-	9	3038669	3038743	75	mm10_refGene	False	100628572	ncRNA
100628573	Mir3969	1	-	5	87595902	87595993	92	mm10_refGene	False	100628573	ncRNA
100628574	Mir28b	1	+	8	73016512	73016591	80	mm10_refGene	True	100628574	ncRNA
100628575	Mir3970	1	-	13	27010323	27010345	23	mm10_refGene	False	100628575	ncRNA
100628576	Mir5046	1	-	19	6829886	6829944	59	mm10_refGene	True	100628576	ncRNA
100628577	Mir5098	1	+	11	119882289	119928917	80	mm10_refGene	True	100628577	ncRNA
100628578	Mir5099	1	+	12	36816205	36816278	74	mm10_refGene	False	100628578	ncRNA
100628580	Mir5103	1	-	1	34433121	34433199	79	mm10_refGene	False	100628580	ncRNA
100628581	Mir5104	1	+	10	7836381	7836474	94	mm10_refGene	True	100628581	ncRNA
100628582	Mir3473c	1	-	1	191998554	191998634	81	mm10_refGene	True	100628582	ncRNA
100628583	Mir5108	1	+	10	61774737	61774821	85	mm10_refGene	True	100628583	ncRNA
100628586	Mir5112	1	+	18	82720281	82720340	60	mm10_refGene	False	100628586	ncRNA
100628589	Mir5118	1	+	16	55494731	55494797	67	mm10_refGene	False	100628589	ncRNA
100628590	Mir5120	1	+	9	107436736	107436755	20	mm10_refGene	True	100628590	ncRNA
100628591	Mir466q	1	+	3	28419943	28420018	76	mm10_refGene	True	100628591	ncRNA
100628592	Mir3473d	1	-	8	111016450	111016530	81	mm10_refGene	True	100628592	ncRNA
100628593	Mir5125	1	-	12	48219730	48301462	42	mm10_refGene	False	100628593	ncRNA
100628594	Mir3572	1	+	7	3655962	3656047	86	mm10_refGene	True	100628594	ncRNA
100628595	Mir5126	1	+	1	84695839	84695915	77	mm10_refGene	True	100628595	ncRNA
100628596	Mir5127	1	-	18	81992010	81992080	71	mm10_refGene	False	100628596	ncRNA
100628597	Mir5128	1	-	9	113951596	113993800	39	mm10_refGene	True	100628597	ncRNA
100628598	Mir5129	1	-	2	45023100	45023177	78	mm10_refGene	True	100628598	ncRNA
100628599	Mir5130	1	-	14	102982549	102982632	84	mm10_refGene	True	100628599	ncRNA
100628600	Mir5131	1	-	14	45657961	45658053	93	mm10_refGene	True	100628600	ncRNA
100628601	Mir5132	1	-	X	74023528	74023598	71	mm10_refGene	True	100628601	ncRNA
100628602	Mir5133	1	-	9	62122518	62122594	77	mm10_refGene	False	100628602	ncRNA
100628603	Mir5134	1	-	17	24234527	24234604	78	mm10_refGene	True	100628603	ncRNA
100628604	Mir5135	1	-	12	76533134	76533212	79	mm10_refGene	False	100628604	ncRNA
100628605	Mir5136	1	-	19	8888699	8888774	76	mm10_refGene	True	100628605	ncRNA
100628606	Mir3960	1	-	2	32712900	32712972	73	mm10_refGene	False	100628606	ncRNA
100628607	Mir3964	1	+	14	109460230	109490814	36	mm10_refGene	False	100628607	ncRNA
100628608	Mir3967	1	+	2	22654283	22654350	68	mm10_refGene	True	100628608	ncRNA
100628610	Mir5101	1	+	12	75909103	75909185	83	mm10_refGene	True	100628610	ncRNA
100628611	Mir5107	1	+	18	60812076	60812163	88	mm10_refGene	True	100628611	ncRNA
100628612	Mir5113	1	+	15	80940039	80940120	82	mm10_refGene	True	100628612	ncRNA
100628613	Mir5119	1	+	11	98262606	98262662	57	mm10_refGene	False	100628613	ncRNA
100628614	Mir5123	1	-	4	40850056	40850138	83	mm10_refGene	True	100628614	ncRNA
100628615	Mir3962	1	-	7	144932116	144932135	20	mm10_refGene	True	100628615	ncRNA
100628616	Mir3966	1	+	10	97423478	97423562	85	mm10_refGene	False	100628616	ncRNA
100628618	Mir5106	1	-	4	44221195	44221267	73	mm10_refGene	False	100628618	ncRNA
100628619	Mir5114	1	+	19	44303171	44303231	61	mm10_refGene	True	100628619	ncRNA
100628620	Mir5122	1	+	4	133369776	133369864	89	mm10_refGene	True	100628620	ncRNA
100628621	Mir3961	1	-	13	82698275	82698333	59	mm10_refGene	False	100628621	ncRNA
100628622	Mir1843b	1	+	1	159340358	159340423	66	mm10_refGene	True	100628622	ncRNA
100628623	Mir3968	1	-	11	115447961	115448060	100	mm10_refGene	True	100628623	ncRNA
100628624	Mir3971	1	+	11	75551429	75551511	83	mm10_refGene	True	100628624	ncRNA
100628625	Mir5100	1	+	11	60728663	60728726	64	mm10_refGene	True	100628625	ncRNA
100628627	Mir5110	1	-	11	85760616	85760702	87	mm10_refGene	True	100628627	ncRNA
100628628	Mir5116	1	-	X	56587852	56587914	63	mm10_refGene	True	100628628	ncRNA
100628629	Mir5121	1	-	7	45126918	45126991	74	mm10_refGene	True	100628629	ncRNA
100628630	Mir5124a	1	+	3	93428491	93428511	21	mm10_refGene	False	100628630	ncRNA
100637	N4bp2l1	1	-	5	150571643	150594525	1906	mm10_refGene	False	100637	protein-coding
100642166	Gm15446	1	+	5	109933563	109941710	1551	mm10_refGene	False	100642166	ncRNA
100647	Upk3b	1	+	5	136038496	136044993	2036	mm10_refGene	False	100647	protein-coding
100653389	Mir155hg	1	+	16	84713023	84715244	1263	mm10_refGene	True	100653389	ncRNA
100662	D930016D06Rik	1	+	5	104525735	104554211	3809	mm10_refGene	False	100662	ncRNA
100678	Psph	1	-	5	129765558	129787253	1537	mm10_refGene	False	100678	protein-coding
100683	Trrap	1	+	5	144768792	144859773	12476	mm10_refGene	False	100683	protein-coding
100689	Spon2	1	-	5	33213518	33218238	2237	mm10_refGene	False	100689	protein-coding
100689703	9330133O14Rik	1	+	8	122443656	122446476	2821	mm10_refGene	True	100689703	ncRNA
100702	Gbp6	1	-	5	105270702	105293699	4316	mm10_refGene	False	100702	protein-coding
100705	Acacb	1	+	5	114165518	114250758	8485	mm10_refGene	False	100705	protein-coding
100710	Pds5b	1	+	5	150673827	150810669	7308	mm10_refGene	False	100710	protein-coding
100715	Papd4	1	-	13	93147400	93192283	1873	mm10_refGene	False	100715	protein-coding
100727	Ugt2b34	1	-	5	86889770	86906937	3048	mm10_refGene	False	100727	protein-coding
100732	Mapre3	1	+	5	30814756	30866106	1906	mm10_refGene	False	100732	protein-coding
100736249	Mira	1	-	6	52214492	52215288	797	mm10_refGene	False	100736249	ncRNA
100737	Dcun1d4	3	+	5	73481055	73560794	4228	mm10_refGene	False	100737	protein-coding
100740	AI839979	1	-	5	31569592	31571397	1173	mm10_refGene	False	100740	ncRNA
100756	Usp30	1	+	5	114100333	114122924	2790	mm10_refGene	False	100756	protein-coding
100763	Ube3c	1	+	5	29569242	29676077	5033	mm10_refGene	False	100763	protein-coding
100764	Rita1	2	-	5	120609060	120612589	1666	mm10_refGene	False	100764	protein-coding
100855	Tbc1d14	3	-	5	36490604	36586226	5015	mm10_refGene	False	100855	protein-coding
100859931	Gm20604	1	-	12	102739830	102757810	3835	mm10_refGene	True	100859931	protein-coding
